date,spot,vol_21d,sigma_xgb,price_xgb,sigma_vix_proxy,price_vix_proxy,price_BSM
2018-06-21,107.51000213623048,0.2184763485958359,0.24937912821769714,43.01113099660466,0.18366472244262697,41.773992579572905,42.302339398453285
2018-06-27,103.23999786376952,0.173567221651349,0.2366846799850464,46.44738358703073,0.19113004684448243,45.87815571208563,45.760942994839496
2018-07-02,105.08000183105467,0.1558537420880455,0.23130016028881073,44.64305773545597,0.18435638427734374,44.00752468651042,43.83049402543378
2018-07-09,107.27999877929688,0.1768363096136341,0.22029536962509155,42.4860331826511,0.16914155960083008,41.79539693530772,41.862279548499004
2018-07-12,106.8499984741211,0.1774823024557393,0.2158425748348236,42.785797754231794,0.16629776000976562,42.18390223586218,42.27389532188643
2018-07-18,111.52999877929688,0.2186297212980356,0.20888854563236237,38.50442022148137,0.1717198371887207,37.809412686734944,38.74865978283371
2018-07-23,113.3499984741211,0.23512383272753,0.20972979068756104,36.993626206879725,0.1718174171447754,36.158694544216544,37.778881498316466
2018-07-26,114.8499984741211,0.2219248589190196,0.20888854563236237,35.7262161440397,0.1712672996520996,34.79648030224811,36.145384591610124
2018-08-01,115.66000366210938,0.2145719424383126,0.20888854563236237,35.01544707939995,0.17133113861083984,34.0215051905905,35.20277026586393
2018-08-06,117.12000274658205,0.203888445121865,0.20936432480812073,33.84376706487683,0.17133113861083984,32.712722806970916,33.653242684325335
2018-08-10,115.7300033569336,0.1893944932880998,0.22293922305107117,35.4156556683546,0.1743308448791504,33.9959517786875,34.35922266965434
2018-08-15,113.6999969482422,0.1565974527213857,0.22209669649600983,36.9678749567348,0.17737567901611329,35.830920903182474,35.50206231721539
2018-08-21,115.31999969482422,0.1276993416764842,0.21494227647781372,35.422451238891895,0.17259540557861328,34.280554025310806,33.67225092379874
2018-08-24,114.68000030517578,0.1221233598888765,0.21534936130046844,35.93662964655489,0.1694985008239746,34.778282119179536,34.238297837195105
2018-08-30,115.19000244140624,0.1195986700399275,0.2174222469329834,35.57083039310605,0.1697222137451172,34.298042011508386,33.704166606977466
2018-09-05,114.58999633789062,0.1181015022737937,0.2175656408071518,36.01644117077282,0.17528879165649414,34.90097929356419,34.23346110699181
2018-09-11,114.43000030517578,0.1143981196517397,0.21416552364826202,36.02428567359013,0.16511240005493164,34.8446038405481,34.359359431734944
2018-09-14,113.5,0.1022767665192047,0.21364347636699677,36.75680737836855,0.16380340576171876,35.65950095706134,35.222830615715566
2018-09-20,118.62999725341795,0.1412669058165315,0.20639348030090332,32.414898855929565,0.16261165618896484,31.032133589447582,30.59894945208636
2018-09-25,116.38999938964844,0.1481570086519253,0.21585918962955475,34.44648841275641,0.16377593994140624,32.97400363481458,32.70297620641422
