date,spot,vol_21d,oos,sigma_xgb,price_xgb,sigma_vix_proxy,price_vix_proxy,price_BSM
2020-05-11,89.97000122070312,0.5196630928017694,0.0,0.3892662227153778,63.49554927611837,0.2558892822265625,61.58911507054172,67.5369081690026
2020-05-18,90.4499969482422,0.4323506275824286,0.0,0.40211716294288635,63.40327826847623,0.2534167671203613,61.10149685595414,64.23071017763793
2020-05-22,89.47000122070312,0.4229227595281454,0.0,0.3894506096839905,63.91325382954112,0.2555158233642578,62.06466306295039,64.74103221597993
2020-05-29,97.30999755859376,0.5045805346425655,0.0,0.3930133879184723,57.803217151983205,0.2541918563842773,54.63689788113439,62.3044763529132
2020-06-05,111.2300033569336,0.5236194298285444,0.0,0.37719282507896423,47.8124254859935,0.23714475631713866,41.97179397466448,56.6665357958193
2020-06-11,97.20999908447266,0.6275496950028201,0.0,0.33589082956314087,56.167705155261274,0.27780441284179686,55.00074362732002,68.58791267073315
2020-06-17,99.4800033569336,0.5848158832142138,0.0,0.3431816101074219,54.526355499567615,0.27780441284179686,52.9749142090925,65.22670031139651
2020-06-23,97.93000030517578,0.5736888146898717,0.0,0.3236561417579651,55.28469583024942,0.270535831451416,54.255950408963656,65.37120498402359
2020-06-30,94.05999755859376,0.5397080055066329,0.0,0.2844425141811371,57.96553469329571,0.26615989685058594,57.75379960914191,65.78388109192122
2020-07-07,92.31999969482422,0.476088358131657,0.0,0.2797071039676666,59.52596613501201,0.2609007453918457,59.350236431572256,64.2903175228711
2020-07-13,97.6500015258789,0.4031336320804006,0.0,0.3002895414829254,55.04444275528638,0.26628463745117187,54.477690366725696,57.90217989998408
2020-07-17,98.16000366210938,0.3868875618316774,0.0,0.2708924114704132,54.12493526835975,0.23191473007202149,53.66085269063292,57.003116595758485
2020-07-24,98.27999877929688,0.3704212295432786,0.0,0.2702406942844391,54.006790647784314,0.23145515441894532,53.54379986814716,56.37251215246933
2020-07-30,97.0199966430664,0.316194245272308,0.0,0.27160635590553284,55.19650795743851,0.22961751937866212,54.748828026916016,55.98276183775967
2020-08-05,97.20999908447266,0.2899997906014016,0.0,0.2563275694847107,54.81198307453796,0.22312843322753906,54.507047441283035,55.298214622352916
