date,close_jpm,close_vix,value_treasury_3mo,dps_growth_rate,daily_return,vol_5d,vol_21d,vol_63d,high_low_spread,volume_change_1d,sma_ratio_21,vix_change_1d,vix_jpm_corr_21d,vix_jpm_cross_1d,rate_change_1d_bps,rate_momentum_5d_bps,sentiment_score,jpm_vol_ratio,vix_ratio
2018-01-26,116.31999969482422,11.079999923706056,1.41,0.0,0.005344403338462406,0.10016651116939972,,,0.011691889734522388,0.02729974346620158,,-0.5,-0.039344204206427966,0.002672201669231203,-1.0000000000000009,-3.0000000000000027,0.37133553827758925,,
2018-01-29,116.1999969482422,13.84000015258789,1.44,0.0,-0.0010321930067864052,0.09374964865658754,,,0.011445799190916475,-0.1728604797187148,,2.760000228881834,-0.18311481875103686,0.0028488529349807072,3.0000000000000027,0.0,0.0,,
2018-01-30,115.11000061035156,14.789999961853027,1.44,0.0,-0.009424619925530868,0.12982891495432788,,,0.014073452424617725,0.20092751399558806,,0.9499998092651367,-0.2526770556236006,0.008953387131650732,0.0,0.0,0.0,,
2018-01-31,115.66999816894533,13.539999961853027,1.46,0.0,0.0048530952480186264,0.09460704191062935,,,0.012967926201651093,-0.08302937743315728,1.029511232579781,-1.25,-0.25159518242290346,0.0060663690600232835,2.0000000000000018,3.0000000000000027,0.2216311921824412,,
2018-02-01,116.87000274658205,13.470000267028809,1.48,0.0,0.010320935968915682,0.11992309131997596,0.10518079442010327,,0.012920291532038013,0.04894451719685133,1.0362740769384802,-0.06999969482421875,-0.2596915245278436,0.0007224623681244002,2.0000000000000018,6.000000000000005,0.23404248483548018,1.1401614903286468,1.2806520754376693
2018-02-02,114.27999877929688,17.309999465942383,1.48,0.0,-0.022410662765352102,0.20384829848693356,0.13885580209094134,,0.02476375447395777,0.1772716066285812,1.0106545106654796,3.839999198913574,-0.6123714460741132,0.08605692706607435,0.0,7.000000000000006,0.0,1.4680574770179675,1.2466169367993338
2018-02-05,108.8000030517578,35.514999032020576,1.51,0.0,-0.0491402042097995,0.378160705408705,0.22484713730141703,,0.09751831510436354,0.3937171714791114,0.9622884990997912,18.204999566078193,-0.8659131790325592,0.8945973963163937,3.0000000000000027,7.000000000000006,0.0,1.681856882624059,1.5795175094629392
2018-02-06,112.11000061035156,29.979999542236328,1.52,0.0,0.029969175138636464,0.48965525378603636,0.2462746198272971,,0.05235931419698905,0.0,0.989992060824007,-5.534999489784248,-0.8948232943745942,0.16587936910160758,1.0000000000000009,8.000000000000007,0.20993740234836222,1.9882489479809684,1.2173402018957595
2018-02-07,112.87000274658205,27.729999542236328,1.55,0.0,0.006756200691842625,0.4923159576235268,0.2469117496158784,,0.029237134243475748,-0.11020556957782833,0.9948751141368607,-2.25,-0.8929007603267056,0.015201451556645908,3.0000000000000027,9.000000000000007,0.2952778176737171,1.9938944112194934,1.1230733079886235
2018-02-08,107.87999725341795,33.459999084472656,1.55,0.0,-0.045217265489640196,0.539734884207928,0.2954165587639418,,0.048850615560188736,0.11020556957782837,0.951358685724547,5.729999542236328,-0.8544980517340315,0.2590949105568168,0.0,7.000000000000006,0.07794424400769862,1.8270298945537897,1.1326379003422589
2018-02-09,110.04000091552734,29.059999465942383,1.55,0.0,0.019824471564398875,0.5891926237155918,0.3012994950705208,,0.04380225058816836,0.0,0.9704926412629455,-4.399999618530273,-0.8641567919061091,0.0872276673209193,0.0,7.000000000000006,0.24483215284182158,1.9555048493449616,0.9644888206381074
2018-02-12,111.73999786376952,25.61000061035156,1.62,0.0,0.015330780536811146,0.46784401544554716,0.3055271250150346,,0.02380529544445116,-0.3029264228518956,0.9851133344479338,-3.449998855590824,-0.8686442675076766,0.05289117530731253,7.000000000000006,11.00000000000001,0.3756874129343192,1.5312683462148415,0.8382234673628839
2018-02-13,112.43000030517578,24.96999931335449,1.59,0.0,0.006156083562895418,0.4165782419088969,0.30080237562361434,,0.020012452138154266,-0.0980451240630841,0.9912963572543182,-0.6400012969970703,-0.8811857831523849,0.003939901464675414,-3.0000000000000027,7.000000000000006,0.39996206915409516,1.384890132749981,0.8301131020520515
2018-02-14,115.02999877929688,19.26000022888184,1.58,0.0,0.02286214481984674,0.44627918842784264,0.3107366504683573,,0.02381985475829351,-0.0742960865240512,1.0130466415739707,-5.709999084472649,-0.8891548717703056,0.130542825990406,-1.0000000000000009,3.0000000000000027,0.6165370439880027,1.4361974609534764,0.6198174627888998
2018-02-15,115.51000213623048,19.1299991607666,1.58,0.0,0.004164171498612158,0.1308927354828937,0.31035916202673597,,0.015323319282592418,-0.22473500328133933,1.016199998295161,-0.13000106811523793,-0.890516805468722,0.0005413467426346115,0.0,3.0000000000000027,0.6214678640527556,0.42174600107864035,0.6163826141249422
2018-02-16,114.68000030517578,19.459999084472656,1.62,0.0,-0.0072114811182132435,0.18165521500727894,0.31161688620500094,,0.013690265875883163,0.08560136567736393,1.0082982370782079,0.3299999237060547,-0.8868366137863557,0.0023797882188180243,4.0000000000000036,7.000000000000006,0.6089512726987956,0.5829440670547451,0.6244847421930357
2018-02-20,114.70999908447266,20.600000381469727,1.66,0.0,0.00026155263566600786,0.17612133586252451,0.3114543400678646,,0.012379026939923722,0.01853418277147551,1.0078446567478048,1.1400012969970703,-0.8905777809808403,-0.00029817034389225116,3.9999999999999813,3.9999999999999813,0.5657120797400519,0.5654804355082944,0.6614131746239617
2018-02-21,115.19000244140624,20.020000457763672,1.64,0.0,0.004175763821074753,0.1760381093601543,0.3092319639401331,,0.024134028304331173,0.05428809976161585,1.0116979593084683,-0.5799999237060547,-0.894477573565561,0.00242194269763786,-2.0000000000000018,4.999999999999982,0.5877109394634958,0.5692752686919359,0.6474104488641904
2018-02-22,114.9800033569336,18.71999931335449,1.63,0.0,-0.0018247307420681733,0.07535921771227104,0.30928800577363935,,0.014524248740549311,0.18322411037840527,1.0095284575867256,-1.3000011444091832,-0.8901191082763652,-0.0023721520529272435,-1.0000000000000009,4.999999999999982,0.637018778391192,0.24365386405389639,0.6052610823536175
2018-02-23,117.30999755859376,16.489999771118164,1.64,0.0,0.020061753315101696,0.1641101806561836,0.31401492133046693,,0.01773081471607531,-0.3389885219429363,1.0292801328705488,-2.2299995422363246,-0.8966002980733118,0.044737700709134846,1.0000000000000009,5.999999999999983,0.7216005948844361,0.5226190524987037,0.5251342739144619
2018-02-26,118.7699966430664,15.800000190734863,1.66,0.0,0.012368838815943695,0.1443385454144509,0.31660639081501535,,0.01330303844162755,0.3056814910009053,1.0407552386832442,-0.6899995803833008,-0.8937902471773231,0.008534493592829833,2.0000000000000018,3.9999999999999813,0.747771639668539,0.45589270969196594,0.4990423645606819
2018-02-27,117.36000061035156,18.59000015258789,1.66,0.0,-0.011942682486590108,0.1967627431209793,0.3194382278413643,,0.016871194160158656,0.06177255914491648,1.0279536574473265,2.7899999618530273,-0.8949908040258413,0.03332008368200922,0.0,0.0,0.6419495261119783,0.6159649220778088,0.5819591561790107
2018-02-28,115.5,19.850000381469727,1.65,0.0,-0.015975609073555917,0.24531057676812845,0.32445147966538374,,0.02727274048379993,0.009762421402193352,1.011957408915604,1.260000228881836,-0.8916943971078853,0.02012927108920719,-1.0000000000000009,1.0000000000000009,0.5941588848485035,0.7560778487468277,0.6118018140013296
2018-03-01,113.43000030517578,22.46999931335449,1.63,0.0,-0.018084620700464325,0.2798961833794473,0.3288809395407922,,0.035175860469317734,0.0524147024073327,0.9945181126800119,2.619998931884762,-0.8921520622919383,0.04738168691875759,-2.0000000000000018,0.0,0.49478475284893386,0.8510562630058738,0.6832259523683177
2018-03-02,113.31999969482422,19.59000015258789,1.65,0.0,-0.0009702369921123936,0.20069470634468073,0.3282600879028718,,0.021531899210931283,-0.0181574324150877,0.9945294396260888,-2.879999160766598,-0.8824922804969243,-0.002794281723028402,2.0000000000000018,1.0000000000000009,0.6040204526340427,0.6113893029970304,0.596782882675165
2018-03-05,115.05999755859376,18.729999542236328,1.7,0.0,0.015238037947326737,0.21832743388461492,0.33082443846442805,,0.03511212412002696,-0.2755710619209291,1.0105645958722163,-0.8600006103515625,-0.8814816012586663,0.013104721935261264,5.000000000000004,4.0000000000000036,0.6366394789751365,0.6599495336499773,0.5661613038376024
2018-03-06,115.16000366210938,18.36000061035156,1.68,0.0,0.0008687873275620421,0.21657895139963296,0.32130513958261714,,0.01302535561218933,-0.2664117756853809,1.011070819592717,-0.3699989318847692,-0.8793657316710068,0.0003214503832329787,-2.0000000000000018,2.0000000000000018,0.6506731956493516,0.6740600280498907,0.5714194498787547
2018-03-07,114.7300033569336,17.760000228881836,1.68,0.0,-0.0037409264736861275,0.18883218454339107,0.2670819905118842,,0.017345051909207217,0.1976008810571139,1.0048044112263657,-0.600000381469723,-0.8988354716658851,-0.002244557311261862,0.0,3.0000000000000027,0.673430654204906,0.7070195342691543,0.664964350267248
2018-03-08,114.73999786376952,16.540000915527344,1.67,0.0,8.710948524066783e-05,0.11813590305679925,0.24775679835051673,,0.01760505760911102,-0.15188642986673886,1.0037909519456842,-1.2199993133544922,-0.8796831368707789,0.00010627351218027802,-1.0000000000000009,4.0000000000000036,0.7197040978041593,0.47682204421153823,0.6675901943214164
2018-03-09,118.04000091552734,14.640000343322754,1.67,0.0,0.028354877275101168,0.21266761740809065,0.2646842932461448,,0.020416838727695463,0.3186335202938394,1.0304413510906352,-1.9000005722045898,-0.8569059058867501,0.05387428304748314,0.0,2.0000000000000018,0.7917693591154268,0.8034765297173078,0.5531117907970533
2018-03-12,117.66000366210938,15.779999732971191,1.71,0.0,-0.003224417270000372,0.2143483590524097,0.20276067383504573,,0.01274859725746424,-0.21940703215603558,1.0229652642944036,1.1399993896484375,-0.7811164051993071,0.0036758337197723054,4.0000000000000036,1.0000000000000009,0.7485302385006496,1.0571495694810673,0.7782574122735891
2018-03-13,116.25,16.350000381469727,1.73,0.0,-0.012056096093349736,0.24541370026079976,0.2017460081659409,,0.022709672169018938,0.0758991291083592,1.008114467231152,0.5700006484985352,-0.7616898345363801,0.006871982591570006,2.0000000000000018,5.000000000000004,0.7269106420212778,1.216448853148763,0.8104249759440822
2018-03-14,114.9499969482422,17.229999542236328,1.76,0.0,-0.011245819806842678,0.26150661922884294,0.20164471003250173,,0.01731185660375054,-0.031065837807536058,0.995521270016345,0.8799991607666016,-0.7534612561154975,0.009896311992153982,3.0000000000000027,8.000000000000007,0.6935330891920397,1.296868235158227,0.85447317410207
2018-03-15,115.23999786376952,16.59000015258789,1.77,0.0,0.0025196670184738056,0.26190306311482386,0.20094460170841197,,0.010152709047499594,-0.38879747926055447,0.9968775806761988,-0.6399993896484375,-0.754260178130453,0.001612585353940534,1.0000000000000009,10.000000000000009,0.7178076730678492,1.3033595373458597,0.8256006885251598
2018-03-16,115.44000244140624,15.800000190734863,1.78,0.0,0.001734043935221254,0.11008386712780288,0.18490248103262844,,0.010914779189042436,0.8213366843490761,0.9984390822480954,-0.7899999618530273,-0.711505965979391,0.001369894642676264,1.0000000000000009,11.00000000000001,0.747771639668539,0.5953617632008797,0.8545044989389163
2018-03-19,114.52999877929688,19.020000457763672,1.8,0.0,-0.007914148863063112,0.11180365120991591,0.18634286283880713,,0.01877232095869933,-0.40881680629450806,0.9909684478445185,3.2200002670288086,-0.6964834151735243,0.02548356145236896,2.0000000000000018,9.000000000000007,0.6256400129414313,0.5999889102628515,1.020699165399032
2018-03-20,114.63999938964844,18.200000762939453,1.81,0.0,0.000959991444590145,0.10054961420942933,0.18472544589462572,,0.008722958874075992,-0.2866710991463798,0.9919365742471651,-0.8199996948242188,-0.6951739735006224,0.0007871926915977797,1.0000000000000009,8.000000000000007,0.6567418416183037,0.5443192394121305,0.9852460052158386
2018-03-21,114.73999786376952,17.860000610351562,1.74,0.0,0.000871902359869808,0.06781707233002807,0.18474912473549082,,0.02109114706293228,0.317819442481283,0.99278955197699,-0.3400001525878906,-0.7061387868931863,0.00029644693539747667,-7.000000000000006,-2.0000000000000018,0.6696377323883191,0.36707655544849366,0.9667163855808301
2018-03-22,109.9499969482422,23.34000015258789,1.72,0.0,-0.04264299131081387,0.30162740311344405,0.23563568810222704,,0.036925854218121994,0.5032594799465737,0.9534024032857444,5.479999542236328,-0.8153424093532242,0.23368357286284774,-2.0000000000000018,-5.000000000000004,0.46178642709178463,1.280058235417156,0.9905121053845705
2018-03-23,107.01000213623048,24.8700008392334,1.74,0.0,-0.02710338124308602,0.304043179312354,0.2508832541236753,,0.03887483365731464,0.02327862671197593,0.9309727902374801,1.5300006866455078,-0.8160030569325145,0.04146819191233659,2.0000000000000018,-4.0000000000000036,0.4037549186267154,1.2118910860526106,0.9912977622242374
2018-03-26,110.30999755859376,21.030000686645508,1.79,0.0,0.030372253847245758,0.44866831934282525,0.2651780886887906,,0.022754076618460822,-0.13248286487470212,0.962473441959431,-3.8400001525878906,-0.8373355143143979,0.11662945940786186,5.000000000000004,-1.0000000000000009,0.549402566569505,1.6919509510055195,0.7930519746420689
2018-03-27,108.16999816894533,22.5,1.77,0.0,-0.019590515134427246,0.447951440645193,0.2650567574611592,,0.040584260552467756,-0.11396259460597696,0.9479765989066345,1.4699993133544922,-0.8405270367602538,0.02879804379586884,-2.0000000000000018,-4.0000000000000036,0.49364685460076774,1.6900208277498254,0.8488747925355986
2018-03-28,108.0,22.8700008392334,1.73,0.0,-0.0015728195904136828,0.44397547476090404,0.263795250553997,,0.023333302250615005,0.06176686064048756,0.9501983788977366,0.37000083923339844,-0.8464779691671059,0.0005819445684157927,-4.0000000000000036,-1.0000000000000009,0.47961306558258643,1.6830305846239086,0.8669602955778793
2018-03-29,109.97000122070312,19.96999931335449,1.73,0.0,0.018076385298951853,0.3864128973010676,0.27053619767452236,,0.027280167015540736,-0.36850039717506283,0.9697775324759157,-2.90000152587891,-0.8571300132020109,0.052421544949335465,0.0,1.0000000000000009,0.5896074365437727,1.4283223488117276,0.738163672181867
2018-04-02,107.8499984741211,23.6200008392334,1.77,0.0,-0.01946625373616489,0.3551598821616289,0.2715898595859566,,0.04311545286664702,0.3492005278948524,0.9533159802308584,3.65000152587891,-0.8537855305101647,0.07105185584014788,4.0000000000000036,3.0000000000000027,0.4511662604741348,1.3077067115211012,0.8696937682151497
2018-04-03,109.33000183105467,21.100000381469727,1.75,0.0,0.013629489507348443,0.2819445368477395,0.2772105428357657,,0.020488409642862148,-0.2923807461394064,0.9680238984816151,-2.520000457763672,-0.8930992684917289,0.03434631979760324,-2.0000000000000018,-4.0000000000000036,0.5467475430010842,1.0170772509715784,0.761154325720234
2018-04-04,110.98999786376952,20.059999465942383,1.71,0.0,0.015069239722479063,0.2495557344835916,0.2770811217812158,0.25516213590762377,0.037751171475371235,0.08535053199892326,0.9844110141248232,-1.0400009155273438,-0.895549617552143,0.01567202310767924,-4.0000000000000036,-6.000000000000005,0.586193814143241,0.900659463478864,0.72397568397972
2018-04-05,111.87999725341795,18.940000534057617,1.72,0.0,0.00798675586756761,0.2424656175614082,0.27900785505006187,0.2556064642448566,0.012870955280276819,0.08300513145658522,0.9936813052344544,-1.1199989318847656,-0.8969362804093535,0.008945158040900108,1.0000000000000009,-1.0000000000000009,0.6286743359259075,0.8690279258191603,0.6788339536411707
2018-04-06,109.08999633789062,21.489999771118164,1.73,0.0,-0.025253647744352726,0.3053939940835775,0.29100005762493303,0.26014102886046525,0.03419198351955599,0.12845145194495017,0.9712181462878627,2.549999237060547,-0.906746283139085,0.06439678248109525,1.0000000000000009,0.0,0.5319552274947585,1.0494636893756106,0.7384878184050535
2018-04-09,110.4000015258789,21.770000457763672,1.76,0.0,0.011936951624312625,0.26889030336519654,0.29514211572433274,0.26088511696396266,0.027989165983488027,-0.16849815116600472,0.9846927696881811,0.2800006866455078,-0.8979982828493137,-0.003342354651261745,3.0000000000000027,-1.0000000000000009,0.5213350608771088,0.9110536553053112,0.7376107745360606
2018-04-10,112.51000213623048,20.46999931335449,1.74,0.0,0.01893197790564632,0.2823163235784995,0.28461429188163184,0.2635278161850038,0.01288778375349251,-0.13540131918244375,1.0058750895205228,-1.3000011444091832,-0.9005459169937629,0.02461159294326959,-2.0000000000000018,-1.0000000000000009,0.5706428998048049,0.9919260263146307,0.7192189534131951
2018-04-11,110.62000274658205,20.239999771118164,1.73,0.0,-0.016941196174493862,0.30609613327538504,0.28911567889257966,0.2656714488289374,0.011661552011371801,0.03879634808486906,0.9919509067923147,-0.22999954223632457,-0.8800510600876303,-0.0038964673650693613,-1.0000000000000009,2.0000000000000018,0.5793665693421779,1.058732388529902,0.7000657954160381
2018-04-12,113.37000274658205,18.489999771118164,1.75,0.0,0.02455590086070224,0.3544005846223387,0.3020936707534739,0.26927368830540577,0.025491746666960077,0.1250674197918075,1.0178624396078162,-1.75,-0.8818389995202807,0.04297282650622892,2.0000000000000018,3.0000000000000027,0.645742447928565,1.1731479965747125,0.6120618060286038
2018-04-13,110.3000030517578,17.40999984741211,1.76,0.0,-0.027452876328964936,0.36547860285815725,0.31387531746107894,0.27478083758100247,0.05530370177105716,0.3962572180551485,0.9922719345599708,-1.0799999237060547,-0.8049677274391213,-0.029649104340793885,1.0000000000000009,3.0000000000000027,0.6867058443909768,1.1644069556488055,0.5546788447158155
2018-04-16,110.20999908447266,16.559999465942383,1.79,0.0,-0.0008163255309177639,0.3551554915187288,0.3134870576857454,0.2727405147606466,0.01524362870095037,-0.3874735415186875,0.9936032486872571,-0.8500003814697266,-0.8026676402708209,-0.0006938770126835764,3.0000000000000027,3.0000000000000027,0.7189455713160152,1.1329191518801196,0.5282514559992753
2018-04-17,110.20999908447266,15.25,1.8,0.0,0.0,0.3133960715604347,0.3132755611630067,0.27266332996426484,0.017512025417008872,-0.06729696364087422,0.9958392080083903,-1.3099994659423828,-0.7988734837796265,0.0,1.0000000000000009,6.000000000000005,0.7686326373158001,1.0003846785781203,0.48679188198995726
2018-04-18,109.31999969482422,15.600000381469728,1.81,0.0,-0.008108270128048755,0.2964660725259798,0.31332083264570837,0.2727603199295429,0.01994145912240607,0.03673298221052083,0.9900166884842077,0.35000038146972834,-0.8239101784801551,0.002837897637876667,1.0000000000000009,8.000000000000007,0.7553574471297293,0.9462060662311997,0.49789221641414544
2018-04-19,111.72000122070312,15.960000038146973,1.82,0.0,0.02171639373514223,0.28047645062049653,0.3240395887385106,0.2763152579024376,0.02121377301008169,0.1077517246055932,1.0130270639375973,0.3599996566772443,-0.7824953368433899,-0.007817894288919061,1.0000000000000009,7.000000000000006,0.7417029936995866,0.8655622966082454,0.4925324124832837
2018-04-20,111.47000122070312,16.8799991607666,1.81,0.0,-0.0022402446509384943,0.18113012233808917,0.32396472766095663,0.27631615836884854,0.01668610917720263,-0.13914463532121368,1.0121893324307167,0.9199991226196289,-0.7793003923511755,0.0020610231133167314,-1.0000000000000009,5.000000000000004,0.7068082793781105,0.5591044545060777,0.5210443520392215
2018-04-23,110.93000030517578,16.34000015258789,1.87,0.0,-0.004856132850854093,0.18740425620035558,0.28773679736209423,0.2754118647130715,0.011899393231703241,-0.3227251156023322,1.0068592631248596,-0.5399990081787109,-0.703709527862057,-0.002622306923045266,6.000000000000005,8.000000000000007,0.727289941437333,0.6513044487824823,0.5678801009251966
2018-04-24,110.41000366210938,18.020000457763672,1.87,0.0,-0.004698631882313283,0.19236441948286234,0.2706935580468933,0.2755392429391535,0.029979214547605458,0.3769686109853875,1.0006689821208075,1.6800003051757812,-0.6779549554631917,0.007893702996194971,0.0,7.000000000000006,0.6635690864193668,0.7106353799876475,0.665697425080282
2018-04-25,109.98999786376952,17.84000015258789,1.85,0.0,-0.003811309472338994,0.18261534205419147,0.24983354752106993,0.274290724645855,0.017547052847170928,-0.1942602121318572,0.9970000732332824,-0.18000030517578125,-0.6106209957105041,-0.0006860368681403647,-2.0000000000000018,4.0000000000000036,0.6703963312204299,0.7309480406701204,0.7140754446151127
2018-04-26,110.0999984741211,16.239999771118164,1.82,0.0,0.0009995967226244734,0.038503348960372406,0.23960606758562347,0.27430633208219346,0.013442355835104459,-0.27415834680511914,0.9971664627457262,-1.6000003814697266,-0.5742293107262063,0.001599355137515046,-3.0000000000000027,0.0,0.7310828632539199,0.16069438202608619,0.6777791537067309
2018-04-27,109.4000015258789,15.40999984741211,1.82,0.0,-0.006378125934021379,0.04461336929230819,0.24079160272209857,0.27424315785944187,0.00941504930827418,-0.09308923901681239,0.9902287537836381,-0.8299999237060547,-0.5619491224452939,-0.005293844038625353,0.0,1.0000000000000009,0.7625639913468477,0.18527792824983683,0.6399724771630444
2018-04-30,108.77999877929688,15.93000030517578,1.87,0.0,-0.005683421162531634,0.04626295195721923,0.2330214055480942,0.27440492404996963,0.014248971034671463,0.3816617348667061,0.9851221147946715,0.5200004577636701,-0.5223768743537097,0.00295538160618018,5.000000000000004,0.0,0.7428408557757694,0.19853520258537297,0.6836281957748266
2018-05-01,108.77999877929688,15.489999771118164,1.85,0.0,0.0,0.05280765954070321,0.2226009600726765,0.2738823668187043,0.013145801813043782,-0.2689688319455825,0.984727184233399,-0.4400005340576154,-0.4510311512859391,0.0,-2.0000000000000018,-2.0000000000000018,0.7595296683623716,0.23723015176332643,0.69586401451552
2018-05-02,107.91999816894533,15.970000267028809,1.84,0.0,-0.007937287840331568,0.06388739418284359,0.21896921040794873,0.27398537778321547,0.016308325951606372,0.14662554472367006,0.9775362146550423,0.48000049591064453,-0.4177172692780619,0.003809902099544681,-1.0000000000000009,-1.0000000000000009,0.7413236942835313,0.29176428075809707,0.7293262937412998
2018-05-03,107.23999786376952,15.899999618530272,1.84,0.0,-0.0063209014850543555,0.04853447130873056,0.21208957404309045,0.27318607776832615,0.02415140236370372,0.23468488581404434,0.9729505340567927,-0.07000064849853693,-0.3941691232590968,-0.00044246720304917,0.0,2.0000000000000018,0.7439787540239353,0.22883949636708573,0.7496832265455845
2018-05-04,108.43000030517578,14.770000457763672,1.84,0.0,0.011035512850918295,0.1232639024421006,0.2140861606124495,0.27089335532495096,0.025454159356893206,-0.25078137922777255,0.9852154733033632,-1.1299991607665998,-0.40035331035852917,0.0124701202601667,0.0,2.0000000000000018,0.7868385752226572,0.5757677287007807,0.6899091662679279
2018-05-07,109.37000274658205,14.75,1.86,0.0,0.008631848161302896,0.1359551864496606,0.19829469377689532,0.25307627411905026,0.012069120066520896,-0.2461354013606384,0.993636132158535,-0.020000457763671875,-0.20771369438871753,0.0001726409145725673,2.0000000000000018,-1.0000000000000009,0.7875971740547678,0.6856219087870604,0.7438423953288167
2018-05-08,110.98999786376952,14.710000038146973,1.87,0.0,0.014703433456944947,0.16545572005166903,0.20058989305187436,0.24752983390652625,0.018560209012006796,0.2930860218425022,1.0080966180762865,-0.039999961853027344,-0.2205356955593795,0.0005881367773863239,1.0000000000000009,2.0000000000000018,0.7891143355470059,0.8248457463850419,0.733337049755684
2018-05-09,113.41000366210938,13.420000076293944,1.88,0.0,0.021569515201290152,0.16368129349683563,0.20386575640768234,0.2509611815945641,0.023013848215080974,-0.09836749868589711,1.0296761599984272,-1.2899999618530291,-0.2274350215973258,0.02782467378685263,0.9999999999999787,3.9999999999999813,0.8380428388866634,0.8028876275303074,0.6582763242227487
2018-05-10,114.29000091552734,13.229999542236328,1.9,0.0,0.007729482801945931,0.08934355015732968,0.19518380896648144,0.23388151999491488,0.014786966732595708,-0.2159977603201994,1.0360220025356515,-0.1900005340576154,-0.2242865482148077,0.0014686058603588805,2.0000000000000018,5.999999999999983,0.8452493831037817,0.457740581200936,0.6778225925752014
2018-05-11,113.86000061035156,12.649999618530272,1.92,0.0,-0.0037694570365904108,0.14898867906400565,0.17693512114631163,0.23086950656189034,0.009309724067328846,0.11275691862994697,1.0319058524030935,-0.5799999237060565,-0.0715024761272425,-0.002186284793635696,2.0000000000000018,7.999999999999985,0.8672482428272258,0.8420526015341158,0.7149513073817438
2018-05-14,113.9000015258789,12.93000030517578,1.93,0.0,0.00035125496631051946,0.16384155188250266,0.14561501376669825,0.2289048248351605,0.008428437854362678,-0.16301819065902856,1.0306670869009218,0.2800006866455078,-0.24940973564372262,-9.835163175459016e-05,1.0000000000000009,6.999999999999984,0.8566280762095759,1.1251693602488453,0.8879579083714536
2018-05-15,113.02999877929688,14.630000114440918,1.92,0.0,-0.0076676244469661365,0.18303411145487777,0.1489026791383936,0.22913788356553844,0.01185529489301028,0.2809377623952832,1.0215532143692632,1.6999998092651385,-0.3290937615135537,0.013034960097359145,-1.0000000000000009,4.999999999999982,0.7921486585314821,1.2292197327407495,0.9825209458349272
