ticker,date,open,high,low,close,volume,adjusted_close,currency
JPM,2018-04-05,111.62999725341797,112.83000183105469,111.38999938964844,111.87999725341797,16627000,89.9461669921875,USD
JPM,2018-04-06,110.55000305175781,111.55000305175781,107.81999969482422,109.08999633789062,18906000,87.70314025878906,USD
JPM,2018-04-09,110.01000213623047,112.9800033569336,109.88999938964844,110.4000015258789,15974300,88.75630187988281,USD
JPM,2018-04-10,112.12999725341797,112.87000274658203,111.41999816894531,112.51000213623047,13951400,90.45267486572266,USD
JPM,2018-04-11,111.66000366210938,111.80999755859375,110.5199966430664,110.62000274658203,14503300,88.93319702148438,USD
JPM,2018-04-12,111.55999755859375,114.38999938964844,111.5,113.37000274658203,16435500,91.1440658569336,USD
JPM,2018-04-13,115.0199966430664,115.1500015258789,109.05000305175781,110.30000305175781,39152800,88.67594909667969,USD
JPM,2018-04-16,110.94000244140625,111.47000122070312,109.79000091552734,110.20999908447266,16580500,88.60358428955078,USD
JPM,2018-04-17,111.37000274658203,111.91999816894531,109.98999786376953,110.20999908447266,15501400,88.60358428955078,USD
JPM,2018-04-18,110.52999877929688,111.06999969482422,108.88999938964844,109.31999969482422,16081400,87.8880615234375,USD
JPM,2018-04-19,109.52999877929688,111.87000274658203,109.5,111.72000122070312,17911000,89.81752014160156,USD
JPM,2018-04-20,112.30000305175781,112.73999786376953,110.87999725341797,111.47000122070312,15584400,89.6165771484375,USD
JPM,2018-04-23,111.56999969482422,111.94999694824219,110.62999725341797,110.93000030517578,11285800,89.18244171142578,USD
JPM,2018-04-24,111.75,112.9000015258789,109.58999633789062,110.41000366210938,16453100,88.76436614990234,USD
JPM,2018-04-25,110.2699966430664,110.52999877929688,108.5999984741211,109.98999786376953,13548200,88.42668914794922,USD
JPM,2018-04-26,109.97000122070312,110.81999969482422,109.33999633789062,110.0999984741211,10299500,88.51512908935547,USD
JPM,2018-04-27,109.55000305175781,110.16000366210938,109.12999725341797,109.4000015258789,9384000,87.95238494873047,USD
JPM,2018-04-30,109.75,110.30000305175781,108.75,108.77999877929688,13744900,87.45391845703125,USD
JPM,2018-05-01,108.44999694824219,108.97000122070312,107.54000091552734,108.77999877929688,10503400,87.45391845703125,USD
JPM,2018-05-02,108.11000061035156,109.48999786376953,107.7300033569336,107.91999816894531,12162100,86.76250457763672,USD
JPM,2018-05-03,107.58999633789062,107.7699966430664,105.18000030517578,107.23999786376953,15379100,86.21583557128906,USD
JPM,2018-05-04,106.43000030517578,108.73999786376953,105.9800033569336,108.43000030517578,11967900,87.17252349853516,USD
JPM,2018-05-07,108.76000213623047,109.68000030517578,108.36000061035156,109.37000274658203,9356700,87.92826843261719,USD
JPM,2018-05-08,109.52999877929688,111.33999633789062,109.27999877929688,110.98999786376953,12543200,89.23063659667969,USD
JPM,2018-05-09,111.44000244140625,113.63999938964844,111.02999877929688,113.41000366210938,11368100,91.17623901367188,USD
JPM,2018-05-10,113.19000244140625,114.44000244140625,112.75,114.29000091552734,9159700,91.88369750976562,USD
JPM,2018-05-11,114.48999786376953,114.7300033569336,113.66999816894531,113.86000061035156,10253000,91.53800964355469,USD
JPM,2018-05-14,114.11000061035156,114.69999694824219,113.73999786376953,113.9000015258789,8710700,91.5701675415039,USD
JPM,2018-05-15,113.91000366210938,113.91000366210938,112.56999969482422,113.02999877929688,11536200,90.87073516845703,USD
JPM,2018-05-16,112.88999938964844,113.69000244140625,112.62999725341797,113.33999633789062,7571100,91.11994171142578,USD
JPM,2018-05-17,113.19999694824219,113.41000366210938,112.19999694824219,112.95999908447266,8617200,90.8144302368164,USD
JPM,2018-05-18,112.75,112.80000305175781,110.83999633789062,111.12999725341797,11806300,89.34321594238281,USD
JPM,2018-05-21,112.05000305175781,112.54000091552734,111.91999816894531,112.1500015258789,9441900,90.1632308959961,USD
JPM,2018-05-22,112.3499984741211,114.29000091552734,112.29000091552734,113.01000213623047,11507600,90.85462951660156,USD
JPM,2018-05-23,112.51000213623047,112.7699966430664,111.12000274658203,112.48999786376953,11453900,90.43657684326172,USD
JPM,2018-05-24,112.13999938964844,112.1500015258789,110.12000274658203,111.2300033569336,14084800,89.42359924316406,USD
JPM,2018-05-25,110.45999908447266,111.08000183105469,110.19999694824219,110.66000366210938,8283500,88.96533966064453,USD
JPM,2018-05-29,109.18000030517578,109.19999694824219,104.95999908447266,105.93000030517578,30643800,85.16265106201172,USD
JPM,2018-05-30,107.63999938964844,108.5999984741211,106.6500015258789,108.3499984741211,17490800,87.10823822021484,USD
JPM,2018-05-31,107.94999694824219,108.19000244140625,106.41999816894531,107.01000213623047,19808200,86.03091430664062,USD
JPM,2018-06-01,108.33999633789062,108.94000244140625,107.80000305175781,108.4000015258789,13594200,87.1484146118164,USD
JPM,2018-06-04,108.98999786376953,109.26000213623047,108.2699966430664,108.44999694824219,9415400,87.1886215209961,USD
JPM,2018-06-05,108.23999786376953,108.30999755859375,107.06999969482422,107.83999633789062,10415200,86.69818115234375,USD
JPM,2018-06-06,108.66000366210938,110.73999786376953,108.4800033569336,110.36000061035156,15453600,88.72416687011719,USD
JPM,2018-06-07,111.18000030517578,111.5,110.02999877929688,110.80000305175781,13444400,89.0779037475586,USD
JPM,2018-06-08,110.62000274658203,111.13999938964844,110.05999755859375,111.11000061035156,10383200,89.3271255493164,USD
JPM,2018-06-11,111.12000274658203,111.91000366210938,110.7699966430664,110.83000183105469,12642900,89.1020278930664,USD
JPM,2018-06-12,111.13999938964844,111.52999877929688,109.5199966430664,110.19000244140625,15294100,88.58749389648438,USD
JPM,2018-06-13,110.45999908447266,111.44999694824219,109.58000183105469,109.97000122070312,14979700,88.41061401367188,USD
JPM,2018-06-14,110.27999877929688,110.36000061035156,107.77999877929688,108.02999877929688,20487300,86.85095977783203,USD
JPM,2018-06-15,107.80000305175781,108.37999725341797,106.2699966430664,107.9000015258789,26028600,86.74646759033203,USD
JPM,2018-06-18,107.26000213623047,108.4000015258789,106.69000244140625,108.18000030517578,9786800,86.9715347290039,USD
JPM,2018-06-19,106.9000015258789,107.87999725341797,106.5999984741211,107.55000305175781,12707200,86.4650650024414,USD
JPM,2018-06-20,108.18000030517578,108.63999938964844,107.44000244140625,107.54000091552734,8876900,86.45703125,USD
JPM,2018-06-21,107.0999984741211,108.20999908447266,106.52999877929688,107.51000213623047,11048700,86.43290710449219,USD
JPM,2018-06-22,108.16000366210938,108.37000274658203,105.51000213623047,105.75,19478900,85.0179443359375,USD
JPM,2018-06-25,105.66000366210938,105.69999694824219,103.95999908447266,104.79000091552734,16907600,84.24614715576172,USD
JPM,2018-06-26,104.70999908447266,105.20999908447266,103.11000061035156,104.86000061035156,17086800,84.30243682861328,USD
JPM,2018-06-27,104.68000030517578,105.91999816894531,103.2300033569336,103.23999786376953,16276800,83.00003051757812,USD
JPM,2018-06-28,103.68000030517578,105.45999908447266,103.51000213623047,104.93000030517578,14491300,84.35871887207031,USD
JPM,2018-06-29,106.68000030517578,106.9000015258789,104.1500015258789,104.19999694824219,18972400,83.77179718017578,USD
JPM,2018-07-02,103.72000122070312,105.08999633789062,103.37999725341797,105.08000183105469,11130000,84.47929382324219,USD
JPM,2018-07-03,105.41000366210938,105.77999877929688,103.5199966430664,103.61000061035156,8311700,83.29747772216797,USD
JPM,2018-07-05,104.12999725341797,104.37999725341797,103.52999877929688,103.72000122070312,10723400,83.83905029296875,USD
JPM,2018-07-06,103.12000274658203,104.5,102.19999694824219,104.05999755859375,12173700,84.11388397216797,USD
JPM,2018-07-09,104.70999908447266,107.45999908447266,104.70999908447266,107.27999877929688,13900800,86.71668243408203,USD
JPM,2018-07-10,108.0199966430664,108.4000015258789,106.52999877929688,106.62000274658203,14575900,86.18318939208984,USD
JPM,2018-07-11,106.30999755859375,107.05999755859375,106.20999908447266,106.38999938964844,10186500,85.99727630615234,USD
JPM,2018-07-12,107.41999816894531,107.55999755859375,105.97000122070312,106.8499984741211,12456800,86.36910247802734,USD
JPM,2018-07-13,107.30000305175781,107.80000305175781,105.13999938964844,106.36000061035156,21289100,85.97303009033203,USD
JPM,2018-07-16,107.05000305175781,110.7699966430664,106.9800033569336,110.58000183105469,24662600,89.38414764404297,USD
JPM,2018-07-17,110.69000244140625,110.93000030517578,109.75,110.5,14821900,89.31948852539062,USD
JPM,2018-07-18,110.41999816894531,112.12000274658203,110.19999694824219,111.52999877929688,14244900,90.15206146240234,USD
JPM,2018-07-19,111.05999755859375,111.08999633789062,109.7300033569336,109.88999938964844,16775300,88.82640838623047,USD
JPM,2018-07-20,110.0,111.73999786376953,109.77999877929688,111.27999877929688,13578100,89.94998168945312,USD
JPM,2018-07-23,111.05999755859375,114.23999786376953,110.93000030517578,113.3499984741211,18140000,91.6231918334961,USD
JPM,2018-07-24,113.55000305175781,114.77999877929688,113.41999816894531,114.1500015258789,14000400,92.26984405517578,USD
JPM,2018-07-25,113.87999725341797,115.5199966430664,113.37999725341797,115.18000030517578,13329100,93.10240936279297,USD
JPM,2018-07-26,115.41999816894531,115.58999633789062,114.58000183105469,114.8499984741211,11897800,92.835693359375,USD
JPM,2018-07-27,115.18000030517578,116.30000305175781,114.80999755859375,116.02999877929688,12802700,93.78950500488281,USD
JPM,2018-07-30,116.27999877929688,117.61000061035156,116.05999755859375,116.7300033569336,13411600,94.3553237915039,USD
JPM,2018-07-31,117.08000183105469,117.08000183105469,114.81999969482422,114.94999694824219,15843800,92.91649627685547,USD
JPM,2018-08-01,115.75,116.69000244140625,115.27999877929688,115.66000366210938,13531600,93.49040985107422,USD
JPM,2018-08-02,114.56999969482422,116.25,114.33000183105469,116.1500015258789,11058100,93.88651275634766,USD
JPM,2018-08-03,116.0,117.12999725341797,115.94000244140625,117.08999633789062,11016100,94.64631652832031,USD
JPM,2018-08-06,116.79000091552734,117.52999877929688,116.18000030517578,117.12000274658203,9857400,94.67057800292969,USD
JPM,2018-08-07,117.73999786376953,118.29000091552734,117.33000183105469,117.55000305175781,10562100,95.01815032958984,USD
JPM,2018-08-08,117.33000183105469,118.2699966430664,117.27999877929688,117.79000091552734,8997100,95.21212768554688,USD
JPM,2018-08-09,117.51000213623047,117.72000122070312,116.69999694824219,116.87999725341797,9694200,94.47657775878906,USD
JPM,2018-08-10,115.5,115.94999694824219,114.68000030517578,115.7300033569336,12630600,93.54698944091797,USD
JPM,2018-08-13,115.55999755859375,115.87999725341797,113.81999969482422,113.88999938964844,10336300,92.0596923828125,USD
JPM,2018-08-14,114.2699966430664,115.04000091552734,113.6500015258789,114.6500015258789,10597600,92.67402648925781,USD
JPM,2018-08-15,113.81999969482422,114.33000183105469,112.97000122070312,113.69999694824219,10152100,91.90611267089844,USD
JPM,2018-08-16,114.3499984741211,115.30999755859375,114.30000305175781,114.7699966430664,10118600,92.7710189819336,USD
JPM,2018-08-17,114.63999938964844,115.06999969482422,114.30000305175781,114.7699966430664,8505100,92.7710189819336,USD
JPM,2018-08-20,114.58999633789062,115.05000305175781,114.11000061035156,114.62000274658203,8618700,92.64978790283203,USD
JPM,2018-08-21,115.37000274658203,116.38999938964844,114.87999725341797,115.31999969482422,10976700,93.215576171875,USD
JPM,2018-08-22,115.30999755859375,115.41000366210938,114.77999877929688,114.97000122070312,8314700,92.93267822265625,USD
JPM,2018-08-23,114.95999908447266,115.1500015258789,114.43000030517578,114.7300033569336,9265400,92.73866271972656,USD
JPM,2018-08-24,114.9800033569336,115.22000122070312,114.44999694824219,114.68000030517578,8845700,92.69825744628906,USD
JPM,2018-08-27,115.22000122070312,117.27999877929688,115.16999816894531,116.70999908447266,13768000,94.33915710449219,USD
JPM,2018-08-28,117.0,117.02999877929688,115.97000122070312,116.13999938964844,8302600,93.87840270996094,USD
JPM,2018-08-29,116.3499984741211,116.37000274658203,115.36000061035156,115.76000213623047,7221700,93.57125854492188,USD
JPM,2018-08-30,115.58999633789062,116.04000091552734,114.9800033569336,115.19000244140625,8991800,93.11051940917969,USD
JPM,2018-08-31,114.83000183105469,114.83999633789062,113.81999969482422,114.58000183105469,13065700,92.617431640625,USD
JPM,2018-09-04,114.33999633789062,115.23999786376953,113.62999725341797,115.1500015258789,10174200,93.07816314697266,USD
JPM,2018-09-05,115.0,115.69999694824219,114.25,114.58999633789062,11462400,92.6255111694336,USD
JPM,2018-09-06,114.5,114.69999694824219,113.5,114.0999984741211,9877600,92.22943878173828,USD
JPM,2018-09-07,114.5,114.7699966430664,113.62999725341797,114.31999969482422,10955600,92.40726470947266,USD
JPM,2018-09-10,114.8499984741211,114.97000122070312,113.66000366210938,113.70999908447266,8276900,91.9142074584961,USD
JPM,2018-09-11,113.54000091552734,114.58000183105469,113.18000030517578,114.43000030517578,9333800,92.49617767333984,USD
JPM,2018-09-12,114.25,114.87999725341797,112.8499984741211,113.08000183105469,10800800,91.4049301147461,USD
JPM,2018-09-13,113.37000274658203,114.12999725341797,112.66999816894531,113.5199966430664,12470800,91.76060485839844,USD
JPM,2018-09-14,113.80999755859375,114.48999786376953,113.2300033569336,113.5,10337900,91.74444580078125,USD
JPM,2018-09-17,113.79000091552734,114.43000030517578,113.30000305175781,113.83999633789062,9561300,92.01924896240234,USD
JPM,2018-09-18,114.33000183105469,114.66000366210938,113.55999755859375,114.30000305175781,7944200,92.39107513427734,USD
JPM,2018-09-19,114.44000244140625,118.05999755859375,114.44000244140625,117.62000274658203,16052800,95.0747299194336,USD
JPM,2018-09-20,118.5,119.23999786376953,118.08000183105469,118.62999725341797,15590000,95.89112854003906,USD
JPM,2018-09-21,119.12999725341797,119.2300033569336,117.73999786376953,117.8499984741211,24788200,95.26065063476562,USD
JPM,2018-09-24,117.76000213623047,118.45999908447266,116.43000030517578,116.72000122070312,12492500,94.34722900390625,USD
JPM,2018-09-25,117.04000091552734,117.97000122070312,116.31999969482422,116.38999938964844,9308300,94.08050537109375,USD
JPM,2018-09-26,116.75,116.87000274658203,114.66000366210938,115.0199966430664,14023600,92.97309112548828,USD
JPM,2018-09-27,115.41999816894531,115.76000213623047,114.16000366210938,114.5199966430664,13283000,92.56891632080078,USD
JPM,2018-09-28,113.6500015258789,114.23999786376953,112.5199966430664,112.83999633789062,15815100,91.2109603881836,USD
JPM,2018-10-01,113.37000274658203,114.61000061035156,113.04000091552734,113.5,10146300,91.74444580078125,USD
JPM,2018-10-02,113.36000061035156,114.12000274658203,112.80999755859375,113.97000122070312,13753100,92.1243667602539,USD
JPM,2018-10-03,114.94000244140625,115.66000366210938,114.4800033569336,115.04000091552734,17142000,92.98924255371094,USD
JPM,2018-10-04,114.55000305175781,116.80999755859375,114.20999908447266,115.2699966430664,16357400,93.82766723632812,USD
JPM,2018-10-05,115.83000183105469,116.0999984741211,114.0199966430664,114.62000274658203,13777600,93.29857635498047,USD
JPM,2018-10-08,114.25,115.77999877929688,113.3499984741211,115.31999969482422,14370900,93.86833190917969,USD
JPM,2018-10-09,114.66999816894531,115.02999877929688,113.66999816894531,114.5199966430664,14069500,93.2171630859375,USD
JPM,2018-10-10,114.69999694824219,114.94999694824219,111.47000122070312,111.47000122070312,23086400,90.73451232910156,USD
JPM,2018-10-11,110.97000122070312,111.47000122070312,107.37999725341797,108.12999725341797,33705600,88.01583099365234,USD
JPM,2018-10-12,110.37000274658203,110.83000183105469,105.5999984741211,106.94999694824219,32075700,87.05533599853516,USD
JPM,2018-10-15,107.19999694824219,108.8499984741211,106.31999969482422,106.33999633789062,18903200,86.55879974365234,USD
JPM,2018-10-16,107.16000366210938,108.77999877929688,106.7300033569336,108.62000274658203,19302800,88.4146728515625,USD
JPM,2018-10-17,108.37999725341797,110.80000305175781,108.2300033569336,109.83000183105469,18794500,89.39960479736328,USD
JPM,2018-10-18,109.0199966430664,109.83999633789062,107.80999755859375,108.08999633789062,17582500,87.98326110839844,USD
JPM,2018-10-19,107.6500015258789,109.22000122070312,107.2699966430664,107.91000366210938,15234500,87.83676147460938,USD
JPM,2018-10-22,108.1500015258789,108.33999633789062,106.11000061035156,106.36000061035156,16199100,86.5750732421875,USD
JPM,2018-10-23,104.19999694824219,106.16000366210938,103.69999694824219,105.25,21407500,85.67155456542969,USD
JPM,2018-10-24,104.76000213623047,105.02999877929688,102.91000366210938,103.29000091552734,23168900,84.07614135742188,USD
JPM,2018-10-25,104.18000030517578,105.9000015258789,103.72000122070312,104.86000061035156,17464700,85.3541030883789,USD
JPM,2018-10-26,104.0,104.55999755859375,102.7300033569336,103.41999816894531,19174900,84.18194580078125,USD
JPM,2018-10-29,104.45999908447266,106.62999725341797,103.69999694824219,104.8499984741211,18445200,85.34599304199219,USD
JPM,2018-10-30,105.70999908447266,106.9800033569336,104.86000061035156,106.69999694824219,18019700,86.85185241699219,USD
JPM,2018-10-31,108.08000183105469,110.4800033569336,107.79000091552734,109.0199966430664,20860000,88.74027252197266,USD
JPM,2018-11-01,109.62000274658203,110.22000122070312,108.31999969482422,108.9800033569336,13065000,88.70771789550781,USD
JPM,2018-11-02,109.9000015258789,110.80999755859375,107.48999786376953,108.37999725341797,19009200,88.21932220458984,USD
JPM,2018-11-05,108.61000061035156,109.29000091552734,108.41999816894531,109.08999633789062,10276400,88.79724884033203,USD
JPM,2018-11-06,108.66999816894531,109.66999816894531,107.76000213623047,109.5999984741211,10825000,89.21238708496094,USD
JPM,2018-11-07,110.37000274658203,111.7300033569336,109.3499984741211,111.4800033569336,12679600,90.74269104003906,USD
JPM,2018-11-08,111.01000213623047,112.93000030517578,111.0,112.37999725341797,11662500,91.47525787353516,USD
JPM,2018-11-09,112.2300033569336,112.36000061035156,110.83000183105469,111.29000091552734,10432200,90.58802795410156,USD
JPM,2018-11-12,111.41999816894531,111.94000244140625,108.5999984741211,108.94999694824219,13279700,88.68328094482422,USD
JPM,2018-11-13,109.0999984741211,111.12000274658203,109.0999984741211,109.58999633789062,13746100,89.20425415039062,USD
JPM,2018-11-14,110.2300033569336,110.70999908447266,105.9800033569336,107.33000183105469,18361400,87.36466979980469,USD
JPM,2018-11-15,108.23999786376953,110.08000183105469,106.80999755859375,110.06999969482422,19100000,89.5949478149414,USD
JPM,2018-11-16,109.44999694824219,110.76000213623047,108.55000305175781,109.98999786376953,13798600,89.52983856201172,USD
JPM,2018-11-19,109.95999908447266,111.19999694824219,109.52999877929688,110.83000183105469,13987000,90.21358489990234,USD
JPM,2018-11-20,109.77999877929688,110.48999786376953,107.9800033569336,108.44999694824219,18936200,88.27629852294922,USD
JPM,2018-11-21,109.02999877929688,109.61000061035156,107.63999938964844,107.63999938964844,10619600,87.61698150634766,USD
JPM,2018-11-23,106.73999786376953,107.38999938964844,106.05999755859375,106.6500015258789,6488400,86.81112670898438,USD
JPM,2018-11-26,107.72000122070312,109.9800033569336,107.44999694824219,109.26000213623047,13948300,88.93562316894531,USD
JPM,2018-11-27,108.76000213623047,110.02999877929688,108.62999725341797,109.72000122070312,9238200,89.31007385253906,USD
JPM,2018-11-28,109.80000305175781,111.4000015258789,108.87000274658203,110.94000244140625,13977300,90.3031005859375,USD
JPM,2018-11-29,110.2699966430664,110.80000305175781,109.63999938964844,110.05999755859375,11144300,89.58679962158203,USD
JPM,2018-11-30,109.8499984741211,111.31999969482422,109.58000183105469,111.19000244140625,18652700,90.50659942626953,USD
JPM,2018-12-03,112.37999725341797,112.88999938964844,111.73999786376953,112.23999786376953,16034500,91.36129760742188,USD
JPM,2018-12-04,111.5999984741211,111.5999984741211,106.7300033569336,107.2300033569336,23555900,87.28325653076172,USD
JPM,2018-12-06,105.01000213623047,105.36000061035156,102.87999725341797,105.19000244140625,27213900,85.62274169921875,USD
JPM,2018-12-07,105.16000366210938,106.9800033569336,102.91000366210938,103.29000091552734,19248600,84.07614135742188,USD
JPM,2018-12-10,102.87000274658203,103.48999786376953,99.27999877929688,101.36000061035156,23636400,82.50515747070312,USD
JPM,2018-12-11,103.12999725341797,103.66000366210938,100.20999908447266,100.37000274658203,16860700,81.69932556152344,USD
JPM,2018-12-12,101.66000366210938,102.9000015258789,100.05999755859375,101.0199966430664,22621500,82.22844696044922,USD
JPM,2018-12-13,101.55000305175781,101.97000122070312,100.66999816894531,101.12000274658203,17250900,82.30980682373047,USD
JPM,2018-12-14,99.98999786376953,101.94000244140625,99.86000061035156,100.29000091552734,19879500,81.63420867919922,USD
JPM,2018-12-17,99.7699966430664,100.55999755859375,98.44000244140625,99.01000213623047,25113500,80.59232330322266,USD
JPM,2018-12-18,99.41999816894531,100.88999938964844,98.12000274658203,98.54000091552734,20837200,80.20976257324219,USD
